FIPS,State,County,FIR,FIP,P_Below,P_Between,Percent Above Threshold,Meal,Budget,Year,Total,White,Black,Native,Asian,Pacific,Other,Biracial,Region,Budget Per FIP
48447,TX,Throckmorton,0.134,230,0.723,0.145,0.132,2.56,95990,2011,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222,Plains,417.3478260869565
48447,TX,Throckmorton,0.15,240,0.649,0.138,0.213,2.650223903139088,111000,2012,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222,Plains,462.5
48447,TX,Throckmorton,0.18,290,0.728,0.1,0.172,2.77,142000,2013,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222,Plains,489.6551724137931
48447,TX,Throckmorton,0.17,270,0.601,0.043,0.357,2.76,132000,2014,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222,Plains,488.8888888888889
48447,TX,Throckmorton,0.167,260,0.702,0.072,0.225,2.8,131000,2015,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222,Plains,503.84615384615387
48447,TX,Throckmorton,0.157,240,0.568,0.066,0.366,2.92,120000,2016,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222,Plains,500.0
48447,TX,Throckmorton,0.168,260,0.583,0.057,0.36,2.96,132000,2017,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222,Plains,507.6923076923077
48447,TX,Throckmorton,0.165,260,0.529,0.089,0.382,2.97,131000,2018,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222,Plains,503.84615384615387
48447,TX,Throckmorton,0.187,270,0.561,0.083,0.356,3.04,140000,2019,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222,Plains,518.5185185185185
48449,TX,Titus,0.177,5470,0.747,0.094,0.159,2.24,2109070,2010,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264,Texarkana,385.57038391224864
48449,TX,Titus,0.17,5370,0.785,0.078,0.137,2.4,2101100,2011,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264,Texarkana,391.2662942271881
48449,TX,Titus,0.171,5490,0.809,0.046,0.145,2.4057829047787984,2313000,2012,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264,Texarkana,421.3114754098361
48449,TX,Titus,0.173,5580,0.811,0.043,0.146,2.56,2527000,2013,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264,Texarkana,452.8673835125448
48449,TX,Titus,0.168,5480,0.784,0.043,0.173,2.7,2610000,2014,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264,Texarkana,476.2773722627737
48449,TX,Titus,0.159,5180,0.776,0.07,0.153,2.58,2397000,2015,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264,Texarkana,462.74131274131275
48449,TX,Titus,0.159,5180,0.811,0.055,0.134,2.72,2403000,2016,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264,Texarkana,463.8996138996139
48449,TX,Titus,0.153,4990,0.784,0.06,0.157,2.73,2322000,2017,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264,Texarkana,465.3306613226453
48449,TX,Titus,0.165,5400,0.778,0.094,0.128,2.86,2618000,2018,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264,Texarkana,484.81481481481484
48449,TX,Titus,0.153,5000,0.796,0.073,0.131,2.56,2187000,2019,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264,Texarkana,437.4
48451,TX,Tom Green,0.159,17190,0.651,0.104,0.245,2.21,6539190,2010,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784,West Central,380.4066317626527
48451,TX,Tom Green,0.155,16880,0.664,0.083,0.253,2.34,6439450,2011,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784,West Central,381.4840047393365
48451,TX,Tom Green,0.159,17550,0.676,0.056,0.267,2.4036003302724516,7388000,2012,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784,West Central,420.96866096866097
48451,TX,Tom Green,0.16,17880,0.674,0.063,0.263,2.42,7661000,2013,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784,West Central,428.4675615212528
48451,TX,Tom Green,0.152,17220,0.669,0.047,0.285,2.5,7611000,2014,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784,West Central,441.98606271777004
48451,TX,Tom Green,0.142,16330,0.664,0.072,0.264,2.55,7452000,2015,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784,West Central,456.3380281690141
48451,TX,Tom Green,0.137,15900,0.657,0.056,0.287,2.75,7469000,2016,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784,West Central,469.748427672956
48451,TX,Tom Green,0.131,15270,0.588,0.052,0.36,2.78,7248000,2017,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784,West Central,474.65618860510807
48451,TX,Tom Green,0.14,16450,0.58,0.076,0.344,2.75,7659000,2018,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784,West Central,465.5927051671733
48451,TX,Tom Green,0.141,16620,0.581,0.06,0.359,2.76,7849000,2019,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784,West Central,472.2623345367028
48453,TX,Travis,0.166,162440,0.58,0.065,0.355,2.36,65987340,2010,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376,Central,406.22592957399655
48453,TX,Travis,0.18,181020,0.615,0.052,0.333,2.53,74663420,2011,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376,Central,412.4595072367694
48453,TX,Travis,0.181,186890,0.628,0.036,0.337,2.6526252373052945,86824000,2012,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376,Central,464.5727433249505
48453,TX,Travis,0.178,189390,0.624,0.038,0.338,2.74,91826000,2013,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376,Central,484.8513649083901
48453,TX,Travis,0.171,186860,0.622,0.024,0.355,2.78,91615000,2014,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376,Central,490.2868457668843
48453,TX,Travis,0.161,180830,0.625,0.046,0.329,2.96,95871000,2015,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376,Central,530.1719847370458
48453,TX,Travis,0.152,174100,0.602,0.024,0.374,3.23,96014000,2016,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376,Central,551.4876507754165
48453,TX,Travis,0.146,171740,0.563,0.024,0.413,3.28,96057000,2017,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376,Central,559.3164085245138
48453,TX,Travis,0.129,155240,0.543,0.045,0.412,3.31,86963000,2018,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376,Central,560.1842308683329
48453,TX,Travis,0.128,156910,0.538,0.036,0.427,3.34,89650000,2019,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376,Central,571.346631827162
48455,TX,Trinity,0.198,2860,0.561,0.104,0.335,2.56,1260260,2010,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424,East,440.65034965034965
48455,TX,Trinity,0.174,2520,0.579,0.172,0.249,2.38,977770,2011,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424,East,388.00396825396825
48455,TX,Trinity,0.18,2610,0.621,0.155,0.224,2.46178151722809,1125000,2012,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424,East,431.0344827586207
48455,TX,Trinity,0.2,2890,0.688,0.103,0.209,2.54,1301000,2013,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424,East,450.1730103806228
48455,TX,Trinity,0.196,2840,0.775,0.054,0.172,2.64,1322000,2014,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424,East,465.49295774647885
48455,TX,Trinity,0.201,2890,0.819,0.051,0.131,2.71,1402000,2015,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424,East,485.121107266436
48455,TX,Trinity,0.192,2760,0.773,0.025,0.203,2.78,1309000,2016,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424,East,474.27536231884056
48455,TX,Trinity,0.193,2800,0.756,0.022,0.222,2.9,1385000,2017,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424,East,494.64285714285717
48455,TX,Trinity,0.193,2820,0.737,0.066,0.197,2.78,1327000,2018,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424,East,470.5673758865248
48455,TX,Trinity,0.188,2750,0.682,0.059,0.259,2.83,1329000,2019,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424,East,483.27272727272725
48457,TX,Tyler,0.22,4720,0.59,0.077,0.333,2.35,1909260,2010,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226,East,404.5042372881356
48457,TX,Tyler,0.195,4210,0.621,0.142,0.237,2.49,1709000,2011,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226,East,405.938242280285
48457,TX,Tyler,0.2,4330,0.617,0.111,0.272,2.559963862153233,1941000,2012,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226,East,448.2678983833718
48457,TX,Tyler,0.216,4670,0.609,0.093,0.298,2.6,2147000,2013,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226,East,459.74304068522486
48457,TX,Tyler,0.204,4400,0.539,0.074,0.387,2.68,2085000,2014,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226,East,473.8636363636364
48457,TX,Tyler,0.206,4430,0.535,0.082,0.383,2.65,2106000,2015,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226,East,475.39503386004515
48457,TX,Tyler,0.198,4230,0.494,0.042,0.464,2.8,2023000,2016,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226,East,478.25059101654847
48457,TX,Tyler,0.193,4150,0.499,0.054,0.447,2.93,2075000,2017,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226,East,500.0
48457,TX,Tyler,0.19,4080,0.506,0.06,0.434,2.8,1933000,2018,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226,East,473.77450980392155
48457,TX,Tyler,0.184,3950,0.481,0.045,0.474,2.84,1920000,2019,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226,East,486.0759493670886
48459,TX,Upshur,0.18,6950,0.567,0.094,0.339,2.38,2847200,2010,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239,Texarkana,409.66906474820144
48459,TX,Upshur,0.156,6100,0.595,0.141,0.263,2.51,2496110,2011,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239,Texarkana,409.1983606557377
48459,TX,Upshur,0.169,6650,0.586,0.113,0.301,2.529407827518331,2946000,2012,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239,Texarkana,443.0075187969925
48459,TX,Upshur,0.194,7680,0.599,0.083,0.318,2.6,3535000,2013,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239,Texarkana,460.2864583333333
48459,TX,Upshur,0.187,7450,0.589,0.066,0.345,2.68,3529000,2014,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239,Texarkana,473.69127516778525
48459,TX,Upshur,0.192,7690,0.562,0.091,0.347,2.64,3644000,2015,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239,Texarkana,473.8621586475943
48459,TX,Upshur,0.189,7620,0.555,0.052,0.393,2.85,3715000,2016,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239,Texarkana,487.5328083989501
48459,TX,Upshur,0.179,7270,0.548,0.059,0.393,2.92,3618000,2017,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239,Texarkana,497.66162310866576
48459,TX,Upshur,0.159,6460,0.558,0.07,0.372,2.92,3187000,2018,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239,Texarkana,493.34365325077397
48459,TX,Upshur,0.166,6810,0.564,0.05,0.386,2.91,3393000,2019,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239,Texarkana,498.2378854625551
48461,TX,Upton,0.138,450,0.564,0.086,0.35,2.71,209910,2010,3308.0,0.5589480048367593,0.022370012091898428,0.003929866989117291,0.0015114873035066505,0.0,0.11487303506650544,0.29836759371221283,West Central,466.46666666666664
48461,TX,Upton,0.121,400,0.665,0.072,0.263,2.41,157160,2011,3308.0,0.5589480048367593,0.022370012091898428,0.003929866989117291,0.0015114873035066505,0.0,0.11487303506650544,0.29836759371221283,West Central,392.9
48461,TX,Upton,0.126,420,0.67,0.053,0.277,2.4726155538571346,182000,2012,3308.0,0.5589480048367593,0.022370012091898428,0.003929866989117291,0.0015114873035066505,0.0,0.11487303506650544,0.29836759371221283,West Central,433.3333333333333
48461,TX,Upton,0.12,400,0.741,0.061,0.198,2.56,181000,2013,3308.0,0.5589480048367593,0.022370012091898428,0.003929866989117291,0.0015114873035066505,0.0,0.11487303506650544,0.29836759371221283,West Central,452.5
48461,TX,Upton,0.123,410,0.733,0.032,0.235,2.65,192000,2014,3308.0,0.5589480048367593,0.022370012091898428,0.003929866989117291,0.0015114873035066505,0.0,0.11487303506650544,0.29836759371221283,West Central,468.2926829268293
48461,TX,Upton,0.116,400,0.723,0.063,0.214,2.75,198000,2015,3308.0,0.5589480048367593,0.022370012091898428,0.003929866989117291,0.0015114873035066505,0.0,0.11487303506650544,0.29836759371221283,West Central,495.0
